external_reference,name,street_db,city_db,lat,lng,GROUP_CONCAT(ct.name),GROUP_CONCAT(ct.code),GROUP_CONCAT(sc.power),public_access_type_id,geometry_db,google_match,distance_meters,placeId,not_on_google,connectors_db,formattedAddress,primaryType,location.latitude,location.longitude,displayName.text,displayName.languageCode,currentOpeningHours.openNow,currentOpeningHours.periods,currentOpeningHours.weekdayDescriptions,evChargeOptions.connectorCount,evChargeOptions.connectorAggregation,rating,userRatingCount,currentOpeningHours.nextCloseTime,street_google,city_google,country,geometry_google,not_in_db,connectors_google,missing_in_google,missing_in_db,type_match,power_match,connector_match
fa2a5524-f103-11ed-a4f5-42010aa40fc0,Eleport,Okulickiego,Częstochowa,50.823111,19.095583,"CHAdeMO, DC,IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes Combo, DC,IEC 62196 Type 2 Mennekes","CHADEMO,IEC_62196_T2,IEC_62196_T2,IEC_62196_T2_COMBO,IEC_62196_T2","50000,22000,22000,50000,22000",1,POINT (19.095583 50.82311099999999),25,0.04780514519,ChIJ30oMKn22EEcRUnfXZraXhXY,,"[{'type': 'EV_CONNECTOR_TYPE_CHADEMO', 'power': 50.0, 'count': 1}, {'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 3}, {'type': 'EV_CONNECTOR_TYPE_CCS_COMBO_2', 'power': 50.0, 'count': 1}]","Generała Leopolda Okulickiego, 42-202 Częstochowa, Poland",electric_vehicle_charging_station,50.8231112,19.0955836,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",5,"[{'type': 'EV_CONNECTOR_TYPE_CHADEMO', 'maxChargeRateKw': 50, 'count': 1}, {'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 3}, {'type': 'EV_CONNECTOR_TYPE_CCS_COMBO_2', 'maxChargeRateKw': 50, 'count': 1}]",,,,Generała Leopolda Okulickiego,Częstochowa,Poland,POINT (19.0955836 50.82311120000001),,"[{'type': 'EV_CONNECTOR_TYPE_CHADEMO', 'power': 50, 'count': 1}, {'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 3}, {'type': 'EV_CONNECTOR_TYPE_CCS_COMBO_2', 'power': 50, 'count': 1}]",{},{},TRUE,TRUE,TRUE
04c205d6-3ba6-11ed-a2da-42010aa40fc0,Eleport,Bohaterów Getta Warszawskiego,Szczecin,53.42895612,14.54232834,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","2,200,022,000",1,POINT (14.542328340000001 53.42895612000001),99,17.19546429,ChIJ31AriD0JqkcRAluoF-WCfHE,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}]","Bohaterów Getta Warszawskiego, 70-302 Szczecin, Poland",electric_vehicle_charging_station,53.4289354,14.5425848,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",2,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 2}]",,,,Bohaterów Getta Warszawskiego,Szczecin,Poland,POINT (14.542584800000002 53.42893539999999),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 2}]",{},{},TRUE,TRUE,TRUE
fae10f3a-f103-11ed-a963-42010aa40fc0,Eleport,Krzysztofa Kamila Baczyńskiego,Częstochowa,50.83590085,19.12701845,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2,IEC_62196_T2,IEC_62196_T2,IEC_62196_T2,IEC_62196_T2","22000,22000,22000,22000,22000,22000",3,POINT (19.12701845 50.83590084999999),63,2.224296476,ChIJ3zDuuSa0EEcRNVZZmTfWveI,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 6}]","Krzysztofa Kamila Baczyńskiego, 42-224 Częstochowa, Poland",electric_vehicle_charging_station,50.8359012,19.1269869,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",6,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 6}]",,,,Krzysztofa Kamila Baczyńskiego,Częstochowa,Poland,POINT (19.1269869 50.835901199999995),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 6}]",{},{},TRUE,TRUE,TRUE
65b501b4-0c37-11ef-bb6f-42010aa40043,Eleport,Jana Białego,Bytom,50.358656,18.928092,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","2,200,022,000",1,POINT (18.928092 50.35865600000001),78,0,ChIJ473YwTfTFkcR7qvKYJp6urE,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}]","Pułkownika Jana Białego, 41-902 Bytom, Poland",electric_vehicle_charging_station,50.358656,18.928092,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",2,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 2}]",,,,Pułkownika Jana Białego,Bytom,Poland,POINT (18.928092 50.35865600000001),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 2}]",{},{},TRUE,TRUE,TRUE
ddd2163e-f6ff-11ee-ab75-42010aa40043,Eleport,Braci Saków,Tarnów,50.004699,21.008925,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","2,200,022,000",3,POINT (21.008925 50.004699),141,1.836119855,ChIJ4R7rRFmbPUcRKZuXDGvjUaM,X,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}]",,,,,,,,,,,,,,,,,,,,,"{('EV_CONNECTOR_TYPE_TYPE_2', 22.0): 2}",{},FALSE,FALSE,FALSE
635e864c-0c37-11ef-a9ed-42010aa40043,Eleport,Podlas,Ruda Śląska,50.3166765,18.88069611,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","2,200,022,000",3,POINT (18.88069611 50.31667649999999),56,16.91205725,ChIJ4fI4qk0tEUcRkcTugZNDF04,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}]","Podlas, 41-712 Ruda Śląska, Poland",electric_vehicle_charging_station,50.3168043,18.8808245,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",2,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 2}]",,,,Podlas,Ruda Śląska,Poland,POINT (18.880824499999996 50.316804299999994),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 2}]",{},{},TRUE,TRUE,TRUE
642f5434-0c37-11ef-a5d0-42010aa40043,Eleport,Arki Bożka,Bytom,50.334181,18.94104,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2,IEC_62196_T2,IEC_62196_T2","22000,22000,22000,22000",3,POINT (18.94104 50.334181),112,41.63360807,ChIJ5Z0C-OLSFkcRhv3qK8H0vO0,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 4}]","Arki Bożka, 41-910 Bytom, Poland",electric_vehicle_charging_station,50.3343655,18.9405316,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",4,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 4}]",,,,Arki Bożka,Bytom,Poland,POINT (18.9405316 50.33436549999999),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 4}]",{},{},TRUE,TRUE,TRUE
64715e66-d69a-11ed-8051-42010aa40fc0,Eleport,Sebastiana Klonowica,Szczecin,53.45,14.49638889,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","2,200,022,000",1,POINT (14.496388890000002 53.45),69,24.91166986,ChIJ5_ELebwOqkcR3byfmdLCOHI,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}]","Sebastiana Klonowica, 71-899 Szczecin, Poland",electric_vehicle_charging_station,53.4502111,14.496514,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",2,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 2}]",,,,Sebastiana Klonowica,Szczecin,Poland,POINT (14.496514 53.45021109999999),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 2}]",{},{},TRUE,TRUE,TRUE
63bbe2f8-0780-11ef-997f-42010aa40043,Eleport,Jana Karskiego,Ruda Śląska,50.265057,18.885608,IEC 62196 Type 2 Mennekes,IEC_62196_T2,22000,3,POINT (18.885608 50.265057),80,23.50851819,ChIJ6a0x0h7NFkcRKYsOqOmHbxs,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 1}]","Jana Karskiego, 41-710 Ruda Śląska, Poland",electric_vehicle_charging_station,50.2652311,18.8857946,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",1,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 1}]",,,,Jana Karskiego,Ruda Śląska,Poland,POINT (18.8857946 50.2652311),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 1}]",{},{},TRUE,TRUE,TRUE
5ced8026-0780-11ef-bd30-42010aa40043,Eleport,Czarnoleśna,Ruda Śląska,50.28210189,18.86586229,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","2,200,022,000",3,POINT (18.86586229 50.28210188999999),83,17.17713414,ChIJ6c6XsjXNFkcRAfBOVvXZsCM,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}]","Czarnoleśna, 41-709 Ruda Śląska, Poland",electric_vehicle_charging_station,50.2820431,18.866085,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",2,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 2}]",,,,Czarnoleśna,Ruda Śląska,Poland,POINT (18.866085 50.2820431),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 2}]",{},{},TRUE,TRUE,TRUE
9adcc94c-4e7a-11ee-a9cd-42010aa40fc0,Eleport,Książąt Mazowieckich,Warszawa,52.30252502,20.93001197,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2,IEC_62196_T2,IEC_62196_T2","22000,22000,22000,22000",3,POINT (20.930011969999995 52.30252501999998),30,5.536702134,ChIJ7yFSgIvJHkcRcUhARkDdG5E,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 4}]","Książąt Mazowieckich, 01-990 Warszawa, Poland",electric_vehicle_charging_station,52.3024993,20.9300813,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",4,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 4}]",,,,Książąt Mazowieckich,Warszawa,Poland,POINT (20.9300813 52.302499299999994),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 4}]",{},{},TRUE,TRUE,TRUE
fa09df4c-f103-11ed-b8bc-42010aa40fc0,Eleport,Szymanowskiego,Częstochowa,50.810806,19.108028,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","2,200,022,000",3,POINT (19.108028 50.81080599999999),118,0.4878872274,ChIJ82wmpdm1EEcRtBbhF2KhFyg,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}]","Karola Szymanowskiego, 42-217 Częstochowa, Poland",electric_vehicle_charging_station,50.8108045,19.1080345,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",2,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 2}]",,,,Karola Szymanowskiego,Częstochowa,Poland,POINT (19.1080345 50.8108045),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 2}]",{},{},TRUE,TRUE,TRUE
33c2c45a-83ea-11ee-998d-42010aa40fc0,Eleport,aleja Wyzwolenia 35,Szczecin,53.43337388,14.55398541,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2,IEC_62196_T2,IEC_62196_T2,IEC_62196_T2,IEC_62196_T2","22000,22000,11000,22000,22000,11000",1,POINT (14.553985410000001 53.43337387999998),72,11.24526046,ChIJ90Q9EwAJqkcR2pF7dtfuoOY,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 4}, {'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 11.0, 'count': 2}]","al. Wyzwolenia 35, 70-531 Szczecin, Poland",electric_vehicle_charging_station,53.4332728,14.5539854,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",6,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 11, 'count': 2}, {'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 4}]",,,,al. Wyzwolenia 35,Szczecin,Poland,POINT (14.5539854 53.43327279999998),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 11, 'count': 2}, {'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 4}]",{},{},TRUE,TRUE,TRUE
987b631a-ef71-11ed-8829-42010aa40fc0,Eleport,Sikorskiego,Tychy,50.103085,18.979011,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2,IEC_62196_T2,IEC_62196_T2","22000,22000,22000,22000",1,POINT (18.979011 50.10308499999999),53,34.7800618,ChIJ98wd__C3FkcR9EWSE0Zg6uQ,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 4}]","Wodny Park, Sikorskiego, 43-110 Tychy, Poland",electric_vehicle_charging_station,50.1028786,18.9793758,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",4,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 4}]",,,,Wodny Park,Sikorskiego,"43-110 Tychy, Poland",POINT (18.9793758 50.1028786),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 4}]",{},{},TRUE,TRUE,TRUE
6558e3fa-748d-11ec-a1c2-42010a840003,Eleport,7-dmiu Kamienic,Częstochowa,50.81043637,19.09855704,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","2,200,022,000",3,POINT (19.098557039999996 50.81043636999999),132,7.009278793,ChIJ9_p1YHa2EEcRaNtSxbhTNGk,X,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}]",,,,,,,,,,,,,,,,,,,,,"{('EV_CONNECTOR_TYPE_TYPE_2', 22.0): 2}",{},FALSE,FALSE,FALSE
2b9a7a9c-59b7-11ed-84c8-42010aa40fc0,Eleport,Generała Maczka 32,Szczecin,53.43083716,14.48319464,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","2,200,022,000",3,POINT (14.483194639999999 53.430837159999996),51,4.759690533,ChIJAQsW5dwOqkcRc2bH4hTKpOw,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}]","Generała Maczka 32, 71-050 Szczecin, Poland",electric_vehicle_charging_station,53.4308297,14.4831241,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",2,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 2}]",,,,Generała Maczka 32,Szczecin,Poland,POINT (14.4831241 53.43082970000001),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 2}]",{},{},TRUE,TRUE,TRUE
64a3998e-0c37-11ef-bb87-42010aa40043,Eleport,Smolenia 35,Bytom,50.35032816,18.92563771,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","2,200,022,000",1,POINT (18.92563771 50.35032816),21,0.004508511377,ChIJB_i0uzrTFkcR98i0Oc6VSAo,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}]","Jana Smolenia 35, 41-900 Bytom, Poland",electric_vehicle_charging_station,50.3503282,18.9256377,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",2,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 2}]",,,,Jana Smolenia 35,Bytom,Poland,POINT (18.9256377 50.3503282),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 2}]",{},{},TRUE,TRUE,TRUE
4f9a2c3c-2158-11ec-8f53-42010a840003,Eleport,Mieczysława Niedziałkowskiego 6,Szczecin,53.43798235,14.54831154,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","2,200,022,000",1,POINT (14.548311539999998 53.43798235),129,0.006164640654,ChIJBd1PjmoJqkcRoJAGDwQiw1M,X,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}]",,,,,,,,,,,,,,,,,,,,,"{('EV_CONNECTOR_TYPE_TYPE_2', 22.0): 2}",{},FALSE,FALSE,FALSE
0040abc6-6646-11ef-a2ef-42010aa40043,Eleport,ul. Piątkowska,Poznań,52.4293985,16.9167178,"CHAdeMO, DC,IEC 62196 Type 2 Mennekes Combo, DC,IEC 62196 Type 2 Mennekes Combo, DC","CHADEMO,IEC_62196_T2_COMBO,IEC_62196_T2_COMBO","50,000,150,000,150,000",1,POINT (16.9167178 52.4293985),120,0.5732615059,ChIJC-LitqtEBEcRj30WJf61NP0,X,"[{'type': 'EV_CONNECTOR_TYPE_CHADEMO', 'power': 50.0, 'count': 1}, {'type': 'EV_CONNECTOR_TYPE_CCS_COMBO_2', 'power': 150.0, 'count': 2}]",,,,,,,,,,,,,,,,,,,,,"{('EV_CONNECTOR_TYPE_CHADEMO', 50.0): 1, ('EV_CONNECTOR_TYPE_CCS_COMBO_2', 150.0): 2}",{},FALSE,FALSE,FALSE
6518dc3c-0780-11ef-86aa-42010aa40043,Eleport,Jadwigi Markowej,Ruda Śląska,50.287504,18.874444,"IEC 62196 Type 2 Mennekes,IEC 62196 Type 2 Mennekes","IEC_62196_T2,IEC_62196_T2","2,200,022,000",1,POINT (18.874444 50.287504000000006),98,3.001503598,ChIJD4-9QEnNFkcRHCs09Fl-eN4,,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22.0, 'count': 2}]","Jadwigi Markowej, 41-709 Ruda Śląska, Poland",electric_vehicle_charging_station,50.2874779,18.8744546,Eleport Charging Station,en,TRUE,"[{'open': {'day': 5, 'hour': 0, 'minute': 0, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 22}}, 'close': {'day': 4, 'hour': 23, 'minute': 59, 'truncated': True, 'date': {'year': 2024, 'month': 11, 'day': 28}}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",2,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'maxChargeRateKw': 22, 'count': 2}]",,,,Jadwigi Markowej,Ruda Śląska,Poland,POINT (18.8744546 50.287477900000006),,"[{'type': 'EV_CONNECTOR_TYPE_TYPE_2', 'power': 22, 'count': 2}]",{},{},TRUE,TRUE,TRUE
